vendor,category,sku,name,unit,price,url,brand,image,scrape_date
Turks Tra Lumber,Lumber & Framing Components,MP24-PC,"2""x4"" MP 20 Gauge Mending Plate, Zinc Galvanized",/ Piece,$1.95,https://turkstralumber.com/products/mp-2-in-x-4-in-20-gauge-galvanized-mending-plate-pack-of-100,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/C_MP24_ProdPho_Pho_Prod_MendingPlate_C0.png,2026-01-10 21:47:18.743493
Turks Tra Lumber,Lumber & Framing Components,LS90,"7-7/8"" LS 18 Gauge Adjustable L Angle, Zinc Galvanized",/ Piece,$8.50,https://turkstralumber.com/products/ls-7-7-8-in-18-gauge-galvanized-adjustable-l-angle-pack-of-50,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/C_LS90_ProdPho_Pho_Prod_Skewable-L-Angle_C0.png,2026-01-10 21:47:18.866631
Turks Tra Lumber,Lumber & Framing Components,LS50,LS 4-7/8 in. 18-Gauge Galvanized Adjustable L Angle,/ Each,$4.35,https://turkstralumber.com/products/ls-4-7-8-in-18-gauge-galvanized-adjustable-l-angle,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/LS50.jpg,2026-01-10 21:47:18.959462
Turks Tra Lumber,Lumber & Framing Components,KBS1Z-PC,"KBS Knee Brace Stabilizer, ZMAX® Galvanized",/ Piece,$6.75,https://turkstralumber.com/products/kbs-knee-brace-stabilizer-pack-of-40,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/C_KBS1Z_ProdPho_Pho_Prod_C0.png,2026-01-10 21:47:19.050673
Turks Tra Lumber,Lumber & Framing Components,H3,H3 18-Gauge Galvanized Hurricane Tie (Pack of 100),/ Piece,$1.25,https://turkstralumber.com/products/h3-18-gauge-galvanized-hurricane-tie-pack-of-100,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/H3.jpg,2026-01-10 21:47:19.142542
Turks Tra Lumber,Lumber & Framing Components,A66-PC,"5-7/8""x5-7/8""x1-1/2"" Framing Angle, Zinc Galvanized",/ Piece,$8.95,https://turkstralumber.com/products/5-7-8-in-x-5-7-8-in-x-1-1-2-in-galvanized-angle-pack-of-25,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/C_A66_ProdPho_Pho_Prod_A-Angle_C0.png,2026-01-10 21:47:19.235135
Turks Tra Lumber,Lumber & Framing Components,HUC412,"HUC Face Mount Concealed Flange Joist Hanger for 4x12, Zinc Galvanized",/ Each,$32.20,https://turkstralumber.com/products/huc-galvanized-face-mount-concealed-flange-joist-hanger-for-4x12-pack-of-1200,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/C_HUC412_ProdPho_Pho_Prod_Face-MountHanger-RightView_C0.png,2026-01-10 21:47:19.365755
Turks Tra Lumber,Lumber & Framing Components,HUC410,"HUC Face Mount Concealed Flange Joist Hanger for 4x10, Zinc Galvanized",/ Each,$25.20,https://turkstralumber.com/products/huc-galvanized-face-mount-concealed-flange-joist-hanger-for-4x10-pack-of-1200,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/HUC410_layer.png,2026-01-10 21:47:19.461575
Turks Tra Lumber,Lumber & Framing Components,HU7-PC,"1-3/4""x7-1/4"" HU Face Mount Joist Hanger for Engineered Wood, Zinc Galvanized",/ Piece,$18.70,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-1-3-4-in-x-7-1-4-in-engineered-wood-pack-of-1800,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/HU7_RI.png,2026-01-10 21:47:19.551332
Turks Tra Lumber,Lumber & Framing Components,HU412-2,"HU Face Mount Joist Hanger for Double 4x12, Zinc Galvanized",/ Each,$42.98,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-double-4x12,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/HU412-2_RI.png,2026-01-10 21:47:19.644338
Turks Tra Lumber,Lumber & Framing Components,HU410,"HU Face Mount Joist Hanger for 4x10, Zinc Galvanized",/ Each,$23.98,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-4x10-pack-of-25,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/C_HU410_ProdPho_Pho_Prod_HeavyFaceMountJoistHanger_C0.png,2026-01-10 21:47:19.748645
Turks Tra Lumber,Lumber & Framing Components,HU412,"HU Face Mount Joist Hanger for 4x12, Zinc Galvanized",/ Each,$30.58,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-4x12,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/C_HU412C_ProdPho_Pho_Prod_HeavyFaceMountJoistHanger-RightView_C0.png,2026-01-10 21:47:19.872950
Turks Tra Lumber,Lumber & Framing Components,HU14,"1-3/4""x14"" HU Face Mount Joist Hanger for Engineered Wood, Zinc Galvanized",/ Each,$18.09,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-1-3-4-in-x-14-in-engineered-wood-pack-of-1200,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/HU14_RI.png,2026-01-10 21:47:19.964321
Turks Tra Lumber,Lumber & Framing Components,HU28-4,"HU Face Mount Joist Hanger for Quad 2x8, Zinc Galvanized",/ Each,$45.78,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-quad-2x8,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/HU28-4_RI.png,2026-01-10 21:47:48.902191
Turks Tra Lumber,Lumber & Framing Components,HHUS410,"HHUS Face Mount Joist Hanger for 4x10, Zinc Galvanized",/ Each,$19.84,https://turkstralumber.com/products/hhus-galvanized-face-mount-joist-hanger-for-4x10-pack-of-600,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/HHUS410_RI.png,2026-01-10 21:47:48.994340
Turks Tra Lumber,Lumber & Framing Components,HHUS26-2-PC,"5-3/8"" HHUS Face Mount Joist Hanger for Double 2x Truss, Zinc Galvanized",/ Piece,$9.95,https://turkstralumber.com/products/hhus-5-3-8-in-galvanized-face-mount-joist-hanger-for-double-2x-truss,SIMPSON STRONG-TIE®,https://turkstralumber.com/cdn/shop/files/HHUS26-2_RI.png,2026-01-10 21:47:49.089698
Turks Tra Lumber,Lumber & Framing Components,34EXTMDF216,"3/4""x2'x16' Extira Panel",/ Sheet,$176.49,https://turkstralumber.com/products/3-4x2x16-extira-panel,ROBERT BURY & COMPANY,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1_91fcfbbb-d323-467b-a3be-17eda6f1840e.webp,2026-01-10 21:47:49.180678
Turks Tra Lumber,Lumber & Framing Components,58EXTMDF,"5/8""x4'x8' Extira Panel",/ Sheet,$161.26,https://turkstralumber.com/products/5-8x4x8-extira-panel,ROBERT BURY & COMPANY,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1_737ab42b-30c7-4951-90fc-41375934a48a.webp,2026-01-10 21:47:49.331124
Turks Tra Lumber,Lumber & Framing Components,1EXTMDF,"1""x4'x8' Extira Panel",/ Sheet,$203.92,https://turkstralumber.com/products/1x4x8-extira-panel,ROBERT BURY & COMPANY,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1.webp,2026-01-10 21:47:49.423613
Turks Tra Lumber,Lumber & Framing Components,34EXTMDF,"3/4""x4'x8' Extira Panel",/ Sheet,$176.49,https://turkstralumber.com/products/3-4x4x8-extira-panel,ROBERT BURY & COMPANY,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1_3212b3e2-1954-4775-9291-3a11c72a8e3f.webp,2026-01-10 21:47:49.515144
Turks Tra Lumber,Lumber & Framing Components,12EXTMDF,"1/2""x4'x8' Extira Panel",/ Sheet,$147.54,https://turkstralumber.com/products/1-2x4x8-extira-panel,ROBERT BURY & COMPANY,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1_71ca0d4d-f7fc-4279-9a5c-e6a3844acaa6.webp,2026-01-10 21:47:49.607653
Turks Tra Lumber,Lumber & Framing Components,125EXTMDF,"1-1/4""x4'x8' Extira Panel",/ Sheet,$257.33,https://turkstralumber.com/products/1-1-4x4x8-extira-panel,ROBERT BURY & COMPANY,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1_1a52beb2-4b7e-4f13-ac5d-7aa0f37f94e2.webp,2026-01-10 21:47:49.698716
Turks Tra Lumber,Lumber & Framing Components,112PPBW-8,"1”x12”x8’ Melamine Particle Board Shelf, White",/ Piece,$15.45,https://turkstralumber.com/products/1-x-12-x-8-white-melamine-particle-board-shelf,RAYETTE FOREST PRODUCTS,https://turkstralumber.com/cdn/shop/files/112ppbw-8.jpg,2026-01-10 21:47:49.822765
Turks Tra Lumber,Lumber & Framing Components,112PPBW-12,"1”x12”x12’ Melamine Particle Board Shelf, White",/ Piece,$26.45,https://turkstralumber.com/products/1-x-12-x-12-white-melamine-particle-board-shelf,RAYETTE FOREST PRODUCTS,https://turkstralumber.com/cdn/shop/files/112ppbw-8_7ff04daa-f7fd-479e-95ce-7d19a6b279be.jpg,2026-01-10 21:47:49.914300
Turks Tra Lumber,Lumber & Framing Components,16NGPTG,9/16 in X6 in X8 ft PINE T&G NICKEL GAP W/ REVERSIBLE V-JOINT BACKSIDE,/ Pack (approx),$44.80,https://turkstralumber.com/products/9-16-in-x6-in-x8-ft-pine-t-g-nickel-gap-w-reversible-v-joint-backside,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/16ngptg.webp,2026-01-10 21:47:50.006116
Turks Tra Lumber,Lumber & Framing Components,SLOTSGW,4 ft X8 ft SLOTWALL SHORT GROOVE WHITE,/ Sheet,$147.77,https://turkstralumber.com/products/4-ft-x8-ft-slotwall-short-groove-white,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/SlotwallWhiteShort.png,2026-01-10 21:47:50.096152
Turks Tra Lumber,Lumber & Framing Components,38BP,3/8 in X4 ft X8 ft ACX PINE BEADED PLYWOOD,/ Sheet,$67.35,https://turkstralumber.com/products/3-8-in-x4-ft-x8-ft-acx-pine-beaded-plywood,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/PineBeadBoard.jpg,2026-01-10 21:47:50.188367
Turks Tra Lumber,Lumber & Framing Components,SNAKEPLY8,3/8 in X4 ft X8 ft BENDABLE PLYWOOD LONG,/ Sheet,$90.45,https://turkstralumber.com/products/3-8-in-x4-ft-x8-ft-bendable-plywood-long,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/Snakeplylong.webp,2026-01-10 21:47:50.310033
Turks Tra Lumber,Lumber & Framing Components,SNAKEPLY4,3/8 in X4 ft X8 ft BENDABLE PLYWOOD SHORT,/ Sheet,$83.13,https://turkstralumber.com/products/3-8-in-x4-ft-x8-ft-bendable-plywood-short,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/Snakeplyshort.jpg,2026-01-10 21:47:50.400761
Turks Tra Lumber,Lumber & Framing Components,34BB,3/4 in X5 ft X5 ft BALTIC BIRCH,/ Sheet,$136.84,https://turkstralumber.com/products/3-4-in-x5-ft-x5-ft-baltic-birch,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/BalticBirchPly_94b941bc-959f-4f89-a7be-59e5089f8666.jpg,2026-01-10 21:48:20.085174
Turks Tra Lumber,Lumber & Framing Components,34MAPVC,3/4 in X4 ft X8 ft MAPLE VENEER CORE BW-2,/ Sheet,$162.77,https://turkstralumber.com/products/3-4-in-x4-ft-x8-ft-maple-veneer-core-bw-2,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/MapleVCPlywood_f58238f4-a809-4c87-9383-5d833a24b849.webp,2026-01-10 21:48:20.177548
Turks Tra Lumber,Lumber & Framing Components,34MGPM,"3/4""x4'x8' Mahogany Marine Grade",/ Sheet,$177.84,https://turkstralumber.com/products/3-4-in-x4-ft-x8-ft-mahogany-marine-grade,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/12MGPM_b3e045dc-9280-4c96-8d4f-84659e3c30fe.jpg,2026-01-10 21:48:20.276941
Turks Tra Lumber,Lumber & Framing Components,34BIRS2SVC,3/4 in X4 ft X8 ft BIRCH VENEER CORE BW-2,/ Sheet,$150.32,https://turkstralumber.com/products/3-4-in-x4-ft-x8-ft-birch-veneer-core-bw-2,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/BirchVC_6bb633b8-2c8b-41fd-b8b4-e9401522d54d.jpg,2026-01-10 21:48:20.375843
Turks Tra Lumber,Lumber & Framing Components,34BIRVC10,3/4 in X4 ft X10 ft BIRCH VENEER CORE CW-2,/ Sheet,$218.92,https://turkstralumber.com/products/3-4-in-x4-ft-x10-ft-birch-veneer-core-cw-2,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/BirchVC_43354aa1-5cbd-44c9-9555-d6cd179f2132.jpg,2026-01-10 21:48:20.498881
Turks Tra Lumber,Lumber & Framing Components,1116PB,11/16 in X4 ft X8 ft PARTICLE BOARD,/ Sheet,$30.95,https://turkstralumber.com/products/11-16-in-x4-ft-x8-ft-particle-board,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/ParticleBoard_98de86b9-ced7-4865-afa1-069eee679771.png,2026-01-10 21:48:20.591482
Turks Tra Lumber,Lumber & Framing Components,18HARDW,"1/8""x4'x8' Hardboard, White",/ Sheet,$22.98,https://turkstralumber.com/products/1-8-in-x4-ft-x8-ft-hardboard-white,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/WhiteHardboard2_23e4ebf1-0f2b-44d4-835f-c1d7e4abb2a2.webp,2026-01-10 21:48:20.683264
Turks Tra Lumber,Lumber & Framing Components,18OAKVC,1/8 in X4 ft X8 ft RED OAK VENEER CORE FLAT SAWN G1S A-4,/ Sheet,$35.97,https://turkstralumber.com/products/1-8-in-x4-ft-x8-ft-red-oak-veneer-core-flat-sawn-g1s-a-4,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/RedOakPlywood_c9fac269-ac65-44c7-bda5-45f772d8936b.jpg,2026-01-10 21:48:20.776337
Turks Tra Lumber,Lumber & Framing Components,14BB,1/4 in X5 ft X5 ft BALTIC BIRCH BB/BB,/ Sheet,$51.84,https://turkstralumber.com/products/1-4-in-x5-ft-x5-ft-baltic-birch-bb-bb,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/BalticBirchPly_154945ab-8206-45e7-8ec9-1958bc84cf41.jpg,2026-01-10 21:48:20.868112
Turks Tra Lumber,Lumber & Framing Components,SKINS,1/8 in X36 in X84 in MAHOGANY DOOR SKIN,/ Sheet,$16.94,https://turkstralumber.com/products/1-8-in-x36-in-x84-in-mahogany-door-skin,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/MahoganyDoorSkin.jpg,2026-01-10 21:48:20.991729
Turks Tra Lumber,Lumber & Framing Components,14HARDWNG,"1/4""x4'x8' Nickel Gap Hardboard Panel, White (4-3/8"" OC)",/ Sheet,$44.35,https://turkstralumber.com/products/1-4-in-x4-ft-x8-ft-white-nickel-gap-hardboard-panel-4-3-8-oc,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/WhiteNickelGapHardwood.webp,2026-01-10 21:48:21.083132
Turks Tra Lumber,Lumber & Framing Components,14MAPVC,1/4 in X4 ft X8 ft MAPLE VENEER CORE BW-4,/ Sheet,$111.58,https://turkstralumber.com/products/1-4-in-x4-ft-x8-ft-maple-vc-bw-4,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/MapleVCPlywood_98004e54-c8a2-4f97-8d0c-590202f9dd38.webp,2026-01-10 21:48:21.175843
Turks Tra Lumber,Lumber & Framing Components,14HARD,1/4 in X4 ft X8 ft STANDARD HARDBOARD,/ Sheet,$29.98,https://turkstralumber.com/products/1-4-in-x4-ft-x8-ft-standard-hardboard,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/Hardboard.jpg,2026-01-10 21:48:21.268114
Turks Tra Lumber,Lumber & Framing Components,12PB,1/2 in X4 ft X8 ft PARTICLE BOARD,/ Sheet,$29.33,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-particle-board,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/ParticleBoard.png,2026-01-10 21:48:21.360725
Turks Tra Lumber,Lumber & Framing Components,12MAPVC,1/2 in X4 ft X8 ft MAPLE VENEER CORE BW-2,/ Sheet,$141.23,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-maple-veneer-core-bw-2,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/MapleVCPlywood.webp,2026-01-10 21:48:21.482300
Turks Tra Lumber,Lumber & Framing Components,12MDOG1S,1/2 in X4 ft X8 ft MED DEN OVERLAY G1S,/ Sheet,$135.92,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-med-den-overlay-g1s,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/MDO.png,2026-01-10 21:48:21.590413
Turks Tra Lumber,Lumber & Framing Components,12MGPM,1/2 in X4 ft X8 ft MAHOGANY MARINE GRADE,/ Sheet,$119.41,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-mahogany-marine-grade,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/12MGPM.jpg,2026-01-10 21:48:51.395277
Turks Tra Lumber,Lumber & Framing Components,12MDOG2S,1/2 in X4 ft X8 ft MED DEN OVERLAY G2S,/ Sheet,$141.31,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-med-den-overlay-g2s,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/MDO_15c6d3b8-325c-408b-bffa-1a459ca177db.png,2026-01-10 21:48:51.486575
Turks Tra Lumber,Lumber & Framing Components,12BIRS2SVC,1/2 in X4 ft X8 ft BIRCH VENEER CORE C2-W1S,/ Sheet,$98.13,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-birch-veneer-core-c2-w1s,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/BirchVC.jpg,2026-01-10 21:48:51.577524
Turks Tra Lumber,Lumber & Framing Components,58MDFS,"5/8""x4'x8' MDF Sheet",/ Sheet,$44.98,https://turkstralumber.com/products/5-8-in-x4-ft-x8-ft-medium-density-fibreboard,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/MDFSheet_70937abd-b2b6-49ca-8acc-6ad044eed779.jpg,2026-01-10 21:48:51.669718
Turks Tra Lumber,Lumber & Framing Components,34MDOG2S,3/4 in X4 ft X8 ft MEDIUM DENSITY OVERLAY G2S,/ Sheet,$194.64,https://turkstralumber.com/products/3-4-in-x4-ft-x8-ft-medium-density-overlay-g2s,NEOS GORDONPLY,https://turkstralumber.com/cdn/shop/files/MDO_8b1cbc68-99a1-4eca-8ec9-463a5d9d035f.png,2026-01-10 21:48:51.790690
Turks Tra Lumber,Lumber & Framing Components,14ACX,1/4” 4’ X 8’ Pine ACX Plywood,/ Sheet,$46.40,https://turkstralumber.com/products/1-4-4-x-8-pine-acx-plywood,CANWEL DISTRIBUTION LTD,https://turkstralumber.com/cdn/shop/files/ACXPinePlywood_186d7b9d-61ae-4430-a45f-ac9f5a18a92a.webp,2026-01-10 21:48:51.903564
Turks Tra Lumber,Lumber & Framing Components,12FRF,1/2” 4’ X 8’ Fire Rated Fir Plywood,/ Sheet,$91.54,https://turkstralumber.com/products/1-2-4-x-8-fire-rated-fir-plywood,CANWEL DISTRIBUTION LTD,https://turkstralumber.com/cdn/shop/files/FirPly_9f550937-78ad-4351-91f7-e43650f6d487.jpg,2026-01-10 21:48:51.996071
Turks Tra Lumber,Lumber & Framing Components,1116UFORM,11/16” X 4’ X 8’ Ultra Form Release Plywood,/ Sheet,$94.65,https://turkstralumber.com/products/11-16-x-4-x-8-ultra-form-release-plywood,CANWEL DISTRIBUTION LTD,https://turkstralumber.com/cdn/shop/files/1116UFORM.png,2026-01-10 21:48:52.086863
Turks Tra Lumber,Lumber & Framing Components,BR812,2”x2” Bridging For 8” Joists On 12” Centres,/ Piece,$0.85,https://turkstralumber.com/products/2-x-2-bridging-for-8-joists-on-12-centres,BOXWOOD INC.,https://turkstralumber.com/cdn/shop/files/bridging_b02e4e3d-05f6-446b-98c3-e47fabcb26d4.jpg,2026-01-10 21:48:52.179698
Turks Tra Lumber,Lumber & Framing Components,BR1216,2”x2” Bridging For 12” Joists On 16” Centres,/ Piece,$0.85,https://turkstralumber.com/products/2-x-2-bridging-for-12-joists-on-16-centres,BOXWOOD INC.,https://turkstralumber.com/cdn/shop/files/bridging_0033fd0e-4ee4-481d-8f3c-d8b96c36254b.jpg,2026-01-10 21:48:52.303171
Turks Tra Lumber,Lumber & Framing Components,BR1212,2”x2” Bridging For 12” Joists On 12” Centres,/ Piece,$0.85,https://turkstralumber.com/products/2-x-2-bridging-for-12-joists-on-12-centres,BOXWOOD INC.,https://turkstralumber.com/cdn/shop/files/bridging_32a6a6fe-78e9-4cea-bd18-6566c2eeb91c.jpg,2026-01-10 21:48:52.394225
Turks Tra Lumber,Lumber & Framing Components,BR1012,2”x2”Bridging For 10” Joists On 12” Centres,/ Piece,$0.85,https://turkstralumber.com/products/2-x-2-bridging-for-10-joists-on-12-centres,BOXWOOD INC.,https://turkstralumber.com/cdn/shop/files/bridging.jpg,2026-01-10 21:48:52.485733
Turks Tra Lumber,Lumber & Framing Components,16AJS25,16” AJS 25 I Joist 3 1/2” solid sawn flanges with OSB webbing,,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/16-ajs-25-i-joist-3-1-2-solid-sawn-flanges-with-osb-webbing,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/ajsjoists_f886f229-c08a-4102-9d72-d9bc692b4d25.jpg,2026-01-10 21:48:52.555155
Turks Tra Lumber,Lumber & Framing Components,16AJS20,16” AJS 20 I Joist 2 1/2” solid sawn flanges with OSB webbing,,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/16-ajs-20-i-joist-2-1-2-solid-sawn-flanges-with-osb-webbing,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/ajsjoists.jpg,2026-01-10 21:48:52.625289
Turks Tra Lumber,Lumber & Framing Components,14AJS140,14” AJS 140 I Joist 2 1/2” solid sawn flanges with OSB webbing,,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/14-ajs-140-i-joist-2-1-2-solid-sawn-flanges-with-osb-webbing,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/ajsjoists_9a401b6f-20ae-4259-8bb0-4e6e14aa6487.jpg,2026-01-10 21:48:52.694508
Turks Tra Lumber,Lumber & Framing Components,14AJS25,14” AJS 25 I Joist 3 1/2” solid sawn flanges with OSB webbing,,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/14-ajs-25-i-joist-3-1-2-solid-sawn-flanges-with-osb-webbing,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/ajsjoists_d07ca3cf-36fe-42cf-8e38-9b44d9459cf9.jpg,2026-01-10 21:48:52.795714
Turks Tra Lumber,Lumber & Framing Components,12AJS140,11 7/8” AJS 140 I Joist 2 1/2” solid sawn flanges with OSB webbing,,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/11-7-8-ajs-140-i-joist-2-1-2-solid-sawn-flanges-with-osb-webbing,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/Ijoists.jpg,2026-01-10 21:49:22.213619
Turks Tra Lumber,Lumber & Framing Components,12AJS25,11 7/8” AJS 25 I Joist 3 1/2” solid sawn flanges with OSB webbing,,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/11-7-8-ajs-25-i-joist-3-1-2-solid-sawn-flanges-with-osb-webbing,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/Ijoists_82bd6c55-4729-46e7-869a-56d9284289c5.jpg,2026-01-10 21:49:22.283185
Turks Tra Lumber,Lumber & Framing Components,12BCI6000,11 7/8” BCI6000S I Joist 2 5/16” LVL flanges and OSB webbing,/ Lineal Foot,$7.15,https://turkstralumber.com/products/11-7-8-bci6000s-i-joist-2-5-16-lvl-flanges-and-osb-webbing,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/BciJoist.jpg,2026-01-10 21:49:22.374052
Turks Tra Lumber,Lumber & Framing Components,135LSL12,1 3/4” X 11 7/8” T-tec 1.35E Laminated Strand Lumber beam,,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/1-3-4-x-11-7-8-t-tec-1-35e-laminated-strand-lumber-beam,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/lsl-headers-beams.png,2026-01-10 21:49:22.453239
Turks Tra Lumber,Lumber & Framing Components,20LVL8,"1 3/4"" X 7 1/4” Versa-Lam® 2.1E 3100 Laminated Veneer Lumber Beam",,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/1-3-4-x-7-1-4-versa-lam%C2%AE-2-1e-3100-laminated-veneer-lumber-beam,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/LVLinuse_9c356519-291e-442f-bace-c82b1421ae1d.jpg,2026-01-10 21:49:22.522299
Turks Tra Lumber,Lumber & Framing Components,15LSL12,1 3/4” X 11 7/8” LSL 1.55E Laminated Strand Lumber Beam,,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/1-3-4-x-11-7-8-lsl-1-55e-laminated-strand-lumber-beam,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/LVLstudsandijoists.jpg,2026-01-10 21:49:22.622857
Turks Tra Lumber,Lumber & Framing Components,20LVL9.25,"1 3/4"" X 9 1/4” Versa-Lam® 2.1E 3100 Laminated Veneer Lumber Beam",,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/1-3-4-x-9-1-4-versa-lam%C2%AE-2-1e-3100-laminated-veneer-lumber-beam,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/LVLinuse_4eaf036e-6df6-4a1b-b3cb-2b81c8c7186f.jpg,2026-01-10 21:49:22.692870
Turks Tra Lumber,Lumber & Framing Components,20LVL24,"1 3/4"" X 24” Versa-Lam® 2.1E 3100 Laminated Veneer Lumber Beam",,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/1-3-4-x-24-versa-lam%C2%AE-2-1e-3100-laminated-veneer-lumber-beam,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/LVLinuse_cb4e4e15-f567-4a6b-a215-3d79dc266046.jpg,2026-01-10 21:49:22.760152
Turks Tra Lumber,Lumber & Framing Components,20LVL16,"1 3/4"" X 16” Versa-Lam® 2.1E 3100 Laminated Veneer Lumber Beam",,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/1-3-4-x-16-versa-lam%C2%AE-2-1e-3100-laminated-veneer-lumber-beam,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/LVLinuse_fddaf695-ecb5-4c57-b9e7-cfa578c592c8.jpg,2026-01-10 21:49:22.831401
Turks Tra Lumber,Lumber & Framing Components,20LVL20,"1 3/4"" X 20” Versa-Lam® 2.1E 3100 Laminated Veneer Lumber Beam",,Sold; Call for pricing: 1-855-561-1114,https://turkstralumber.com/products/1-3-4-x-20-versa-lam%C2%AE-2-1e-3100-laminated-veneer-lumber-beam,BOISE CASCADE WOOD PRODUCTS,https://turkstralumber.com/cdn/shop/files/LVLinuse_72d3db23-d793-439a-870b-e4580b47f92d.jpg,2026-01-10 21:49:22.902556
