vendor,category,name,sku,flag,price,unit,url,image,brand,scraped_time,price_2026_01_06,unit_2026_01_06,status_2026_01_06,price_2026_01_08,unit_2026_01_08,status_2026_01_08,price_2026_01_07,unit_2026_01_07,status_2026_01_07,flagged_time,price_2026_01_10,unit_2026_01_10,status_2026_01_10
Downtown Lumber,Lumber,2x6x8' LVL Stud,512LVLS-8,False,$33.52,/each,https://downtownlumber.com/p/2x6x8-lvl-stud/512LVLS-8,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,Gate Hardware Kit Black 3pc,2373005,False,$37.99,/each,https://downtownlumber.com/p/gate-hardware-kit-black-3pc/2373005,https://ik.imagekit.io/toolbx/p_1669784991037_c57fd50b-0075-4a8f-9c71-955ae2921b98_2373005.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,Deckorators Round Baluster Connectors Stair Angle Black 20pk,2527332,False,$12.49,/each,https://downtownlumber.com/p/deckorators-round-baluster-connectors-stair-angle-black-20pk/2527332,https://ik.imagekit.io/toolbx/p_1685851291532_433cd78a-89d5-43db-868d-04198f937822_2527332.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,2x8x10' Premium WR Cedar,2810C,False,$64.97,/each,https://downtownlumber.com/p/2x8x10-premium-wr-cedar/2810C,https://ik.imagekit.io/toolbx/p_1669784458224_36d73737-6c77-49a2-af30-f8a060bdb1c3_2810C.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,"Deckorators Round Baluster Black 3/4"" x 26"" 10pc",2527290,False,$42.99,/each,https://downtownlumber.com/p/deckorators-round-baluster-black-34-x-26-10pc/2527290,https://ik.imagekit.io/toolbx/p_1685851306914_37c45348-c8aa-4cf6-b9e4-0286e10e210d_2527290.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,6x6x8' Sienna Pressure Treated Lumber,668PT,False,$44.98,/each,https://downtownlumber.com/p/6x6x8-sienna-pressure-treated-lumber/668PT,https://ik.imagekit.io/toolbx/src-img/199514432099,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,Deckorators Black Fence Rail Bracket 2 x 4 2pk,2527335,False,$13.99,/each,https://downtownlumber.com/p/deckorators-black-fence-rail-bracket-2-x-4-2pk/2527335,https://ik.imagekit.io/toolbx/p_1685851317527_fadf697d-70a8-4c9d-a11c-70fdba380cce_2527335.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,Hanger For LVL 5-1/4x9 HGUS55010 Triple Face Mount,HGUS55010,False,$27.99,/each,https://downtownlumber.com/p/hanger-for-lvl-5-14x9-hgus55010-triple-face-mount/HGUS55010,https://ik.imagekit.io/toolbx/p_1657823737750_0868b146-9185-4210-a5bf-8ebc9ef803da.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,"LVL BEAM 14""X10'",14LVL-10,False,$119.90,/each,https://downtownlumber.com/p/lvl-beam-14x10/14LVL-10,https://ik.imagekit.io/toolbx/src-img/158706539262,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,"LVL BEAM 14""X16'",14LVL-16,False,$191.84,/each,https://downtownlumber.com/p/lvl-beam-14x16/14LVL-16,https://ik.imagekit.io/toolbx/src-img/158706539262,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,"I-Joist P3-80 (2x4) 9 1/2""x8'",RFPI80912-8,False,$42.32,/each,https://downtownlumber.com/p/i-joist-p3-80-2x4-9-12x8/RFPI80912-8,https://ik.imagekit.io/toolbx/p_1675919402752_0e5ef179-3b39-4e1a-803d-6ef4ea278dd5_RFPI80912-8.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,"LVL BEAM 16""X10'",16LVL-10,False,$149.90,/each,https://downtownlumber.com/p/lvl-beam-16x10/16LVL-10,https://ik.imagekit.io/toolbx/src-img/158706539262,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,"LVL BEAM 14""X18'",14LVL-18,False,$215.82,/each,https://downtownlumber.com/p/lvl-beam-14x18/14LVL-18,https://ik.imagekit.io/toolbx/src-img/158706539262,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,6x6x10' Sienna Pressure Treated Lumber,6610PT,False,$55.98,/each,https://downtownlumber.com/p/6x6x10-sienna-pressure-treated-lumber/6610PT,https://ik.imagekit.io/toolbx/src-img/199514432099,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,Deckorators Round Baluster Connectors Straight Black 20pk,2527330,False,$12.49,/each,https://downtownlumber.com/p/deckorators-round-baluster-connectors-straight-black-20pk/2527330,https://ik.imagekit.io/toolbx/p_1685851301211_02d1fbed-0ce7-4489-ba90-7ce05c5a8e33_2527330.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,1x4x12' Premium WR Cedar,1412C,False,$14.99,/each,https://downtownlumber.com/p/1x4x12-premium-wr-cedar/1412C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/1x6cedar.png,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,"LVL BEAM 16""X12'",16LVL-12,False,$179.88,/each,https://downtownlumber.com/p/lvl-beam-16x12/16LVL-12,https://ik.imagekit.io/toolbx/src-img/158706539262,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,"I-Joist P3-80 (2X4) 9 1/2""X10'",RFPI80912-10,False,$52.90,/each,https://downtownlumber.com/p/i-joist-p3-80-2x4-9-12x10/RFPI80912-10,https://ik.imagekit.io/toolbx/p_1675918921393_fce11392-1ed8-4a96-b86e-4f30c90388e6_RFPI80912-10.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,2x4x10' LVL Stud,312LVL-10,False,$27.90,/each,https://downtownlumber.com/p/2x4x10-lvl-stud/312LVL-10,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,"2x2x42"" Sienna Pressure Treated Lumber Ballister",2242PT,False,$3.99,/each,https://downtownlumber.com/p/2x2x42-sienna-pressure-treated-lumber-ballister/2242PT,https://ik.imagekit.io/toolbx/p_1669957765421_621a5546-d55e-45b4-8c9c-ab5a5d1d5aa9_2242PT.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,"I-Joist P3-80 (2X4) 9 1/2""X14'",RFPI80912-14,False,$74.06,/each,https://downtownlumber.com/p/i-joist-p3-80-2x4-9-12x14/RFPI80912-14,https://ik.imagekit.io/toolbx/p_1675919388539_d94e2412-8ef8-46b2-8251-3b2a13665423_RFPI80912-14.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,1x6x10' Sienna Pressure Treated Lumber Fence Boards,1610PT,False,$9.49,/each,https://downtownlumber.com/p/1x6x10-sienna-pressure-treated-lumber-fence-boards/1610PT,https://ik.imagekit.io/toolbx/p_1657848613626_c7234e03-e6cb-441d-96f7-e7923facdc6a.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,Cedar Wood Shims -10/10,shims,False,$14.99,/each,https://downtownlumber.com/p/cedar-wood-shims-1010/shims,https://ik.imagekit.io/toolbx/p_1657819354734_8a8516cb-691b-4efb-9344-1bc4643df4d4.jpg,,,,,,,,,,,,,,,
Downtown Lumber,Lumber,1x4x10' Premium WR Cedar,1410C,False,$12.49,/each,https://downtownlumber.com/p/1x4x10-premium-wr-cedar/1410C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/1x6cedar.png,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x1/2"" Standard Spruce Plywood",12RGH,False,$40.99,/each,https://downtownlumber.com/p/4x8x12-standard-spruce-plywood/12RGH,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/GenerativeAIProject/PinePlywoodSheathing/TLBX-01-106-204-0408(RT1).JPG,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x3/4"" Standard Spruce Plywood",34RGH,False,$63.97,/each,https://downtownlumber.com/p/4x8x34-standard-spruce-plywood/34RGH,https://ik.imagekit.io/toolbx/src-img/188613932709,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x5/8"" Standard Spruce Plywood",58RGH,False,$52.99,/each,https://downtownlumber.com/p/4x8x58-standard-spruce-plywood/58RGH,https://ik.imagekit.io/toolbx/src-img/188613932709,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x5/8"" T&G Standard Spruce Plywood",58TGRGH,False,$52.99,/each,https://downtownlumber.com/p/4x8x58-tg-standard-spruce-plywood/58TGRGH,https://ik.imagekit.io/toolbx/src-img/188613932709,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x3/4"" T&G Standard Spruce Plywood",34TGRGH,False,$63.97,/each,https://downtownlumber.com/p/4x8x34-tg-standard-spruce-plywood/34TGRGH,https://ik.imagekit.io/toolbx/src-img/165047671104,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x3/8"" Standard Spruce Plywood",38RGH,False,$30.98,/each,https://downtownlumber.com/p/4x8x38-standard-spruce-plywood/38RGH,https://ik.imagekit.io/toolbx/src-img/188613932709,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x1/4"" Mahogany Lauan",14M,False,$29.98,/each,https://downtownlumber.com/p/4x8x14-mahogany-lauan/14M,https://ik.imagekit.io/toolbx/p_1606679967800_b072f270-818a-4041-828a-fe2cacd8ee25.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x3/4"" Birch Veneer Plywood",34BVC,False,$124.99,/each,https://downtownlumber.com/p/4x8x34-birch-veneer-plywood/34BVC,https://ik.imagekit.io/toolbx/p_1604392873608.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x5/8"" G1S Fir Plywood",58G1S,False,$75.97,/each,https://downtownlumber.com/p/4x8x58-g1s-fir-plywood/58G1S,https://ik.imagekit.io/toolbx/src-img/195928060512,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x1/2"" G1S Fir Plywood",12G1S,False,$62.98,/each,https://downtownlumber.com/p/4x8x12-g1s-fir-plywood/12G1S,https://ik.imagekit.io/toolbx/p_1657819309439_b40fe74b-aa91-463b-ab07-1dcf41e7e382.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x3/4"" G1S Fir Plywood",34G1S,False,$85.98,/each,https://downtownlumber.com/p/4x8x34-g1s-fir-plywood/34G1S,https://ik.imagekit.io/toolbx/src-img/195928060512,,,,,,,,,,,,,,,
Downtown Lumber,plywood,5/8x4x8' Standard Fir Pressure Treated Plywood,58PT,False,$74.98,/each,https://downtownlumber.com/p/58x4x8-standard-fir-pressure-treated-plywood/58PT,https://ik.imagekit.io/toolbx/p_1657848658025_1ec502e0-9c0d-4973-847c-6a0100df6419.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x3/4"" (18.5 mm) Formply Crezon Plywood",34MDO,False,$149.99,/each,https://downtownlumber.com/p/4x8x34-185-mm-formply-crezon-plywood/34MDO,https://ik.imagekit.io/toolbx/p_1657814496720_e7528a95-4f62-4849-924c-32f80053e6c2.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x1/2"" Birch Veneer Plywood",12BVC,False,$109.99,/each,https://downtownlumber.com/p/4x8x12-birch-veneer-plywood/12BVC,https://ik.imagekit.io/toolbx/p_1606679518152_1169ffb1-9693-4e12-9382-800a71cbfc45.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,3/4x4x8' Standard Fir Pressure Treated Plywood,34PT,False,$88.99,/each,https://downtownlumber.com/p/34x4x8-standard-fir-pressure-treated-plywood/34PT,https://ik.imagekit.io/toolbx/p_1657819334298_bd00ff4f-2418-481b-afca-6083b1862b75.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x1/4"" Birch Veneer Plywood",14BVC,False,$44.99,/each,https://downtownlumber.com/p/4x8x14-birch-veneer-plywood/14BVC,https://ik.imagekit.io/toolbx/p_1604392873608.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x1/2"" Formply Crezon Plywood",12MDO,False,$109.99,/each,https://downtownlumber.com/p/4x8x12-formply-crezon-plywood/12MDO,https://ik.imagekit.io/toolbx/p_1657819399403_850b2234-70fd-4ffd-9f48-32415aaefc11.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x5/16"" Vertical Snake Plywood",WIGGLE,False,$99.99,/each,https://downtownlumber.com/p/4x8x516-vertical-snake-plywood/WIGGLE,https://ik.imagekit.io/toolbx/p_1606680490145_de2f07ae-106a-4e5d-8e33-ca01690dff6f.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"Wood Screws Zinc Plated #8x1"" - 100pk",2174284,False,$7.49,/each,https://downtownlumber.com/p/wood-screws-zinc-plated-8x1-100pk/2174284,https://ik.imagekit.io/toolbx/p_1657814438596_7d0695fb-1e46-413b-be3c-8e9441580cf1.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"Freud 6-1/2"" 24 Teeth Diablo Carbide Circular Saw Blade",1220000,False,$19.99,/each,https://downtownlumber.com/p/freud-6-12-24-teeth-diablo-carbide-circular-saw-blade/1220000,https://ik.imagekit.io/toolbx/src-img/108896215225,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"Plywood T111 Rough Shed Siding 4 x 8 x 5/8"" Grooved",T111,False,$89.98,/each,https://downtownlumber.com/p/plywood-t111-rough-shed-siding-4-x-8-x-58-grooved/T111,https://ik.imagekit.io/toolbx/p_1685851464046_51a25cca-0f69-45ef-8499-a1c9f1607718_T111.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"Zip Sheathing OSB 4 x 8 x 7/16"" No Foam",716ZS,False,$49.99,/each,https://downtownlumber.com/p/zip-sheathing-osb-4-x-8-x-716-no-foam/716ZS,https://ik.imagekit.io/toolbx/p_1674623447281_bbf8129e-cea6-4d6d-b488-707525afa99a_716ZS.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"Zip Roof 4x8x'x1/2"" (Brown)",ZIPRF12,False,$59.99,/each,https://downtownlumber.com/p/zip-roof-4x8xx12-brown/ZIPRF12,https://ik.imagekit.io/toolbx/p_1725942645103_5f3b4fab-c68b-479c-bb97-2368d6682e0e_ZIPRF12.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"Zip Roof 4'x8x5/8"" (brown)",ZIPRF58,False,$74.99,/each,https://downtownlumber.com/p/zip-roof-4x8x58-brown/ZIPRF58,https://ik.imagekit.io/toolbx/p_1725942645921_702221f3-4ccc-4b00-80d1-4e8e53ed38f8_ZIPRF58.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"1/2""(12.5mm)x4'x8' Standard Fir Pressure Treated Plywood",12PT,False,$59.97,/each,https://downtownlumber.com/p/12125mmx4x8-standard-fir-pressure-treated-plywood/12PT,https://ik.imagekit.io/toolbx/p_1657818803875_3890faf9-4736-4dd5-a7df-e06cf2a08e45.jpg,,,,,,,,,,,,,,,
Downtown Lumber,plywood,"4x8x1/4"" Fir G1S Plywood",14G1S,False,$49.98,/each,https://downtownlumber.com/p/4x8x14-fir-g1s-plywood/14G1S,/public/images/noImageForProduct.png,,,,,,,,,,,,,,,
Downtown Lumber,osb,"4x8x7/16"" OSB Board",716WAF,False,$13.47,/each,https://downtownlumber.com/p/4x8x716-osb-board/716WAF,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/GenerativeAIProject/OSBPlywood/OSB.png,,,,,,,,,,,,,,,
Downtown Lumber,osb,"4x8x5/8"" T&G OSB Board",58WAF,False,$23.97,/each,https://downtownlumber.com/p/4x8x58-tg-osb-board/58WAF,https://ik.imagekit.io/toolbx/src-img/178878743208,,,,,,,,,,,,,,,
Downtown Lumber,osb,PL 400 Subfloor & Deck Adhesive 295ml,2032944,False,$8.99,/each,https://downtownlumber.com/p/pl-400-subfloor-deck-adhesive-295ml/2032944,https://ik.imagekit.io/toolbx/p_1667537440616_3a11e7fe-c45c-49b2-8254-b1581ea6d685_2030495.jpg,,,,,,,,,,,,,,,
Downtown Lumber,osb,Titebond Subfloor Adhesive 828ml or LePage PL400 Subfloor Adhesive 825ml,2032943,False,$14.99,/each,https://downtownlumber.com/p/titebond-subfloor-adhesive-828ml-or-lepage-pl400-subfloor-adhesive-825ml/2032943,https://ik.imagekit.io/toolbx/p_1681272818182_c9cddb62-7382-4cba-8b04-bb43f83e15b7_2032943.jpg,,,,,,,,,,,,,,,
Downtown Lumber,osb,"Wood Screws Zinc Plated #8x3"" - 100 pc",2174676,False,$16.99,/each,https://downtownlumber.com/p/wood-screws-zinc-plated-8x3-100-pc/2174676,https://ik.imagekit.io/toolbx/p_1670130564259_c0994e5a-62f6-4b7d-b342-907afc724d07_2174676.jpg,,,,,,,,,,,,,,,
Downtown Lumber,osb,"4X8X3/4"" T&G OSB BOARD",34WAF,False,$27.97,/each,https://downtownlumber.com/p/4x8x34-tg-osb-board/34WAF,https://ik.imagekit.io/toolbx/p_1666904987912_96ea039f-6836-4192-a096-e62300bfe8ab_34WAF.jpg,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"4x8x1/8"" (3mm) Masonite Sheet Fibrex floor protection",18HDF,False,$17.99,/each,https://downtownlumber.com/p/4x8x18-3mm-masonite-sheet-fibrex-floor-protection/18HDF,https://ik.imagekit.io/toolbx/src-img/192422519888,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"4x8x1/2"" MDF",12MDF,False,$47.97,/each,https://downtownlumber.com/p/4x8x12-mdf/12MDF,https://ik.imagekit.io/toolbx/src-img/121333153678,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"4x8x3/4"" MDF",34MDF,False,$59.97,/each,https://downtownlumber.com/p/4x8x34-mdf/34MDF,https://ik.imagekit.io/toolbx/p_1606679998161_9e54eb53-e53b-4f7d-97a8-25337ac5f116.jpg,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"4x8x3/4"" Extira MDF",34EMDF,False,$139.99,/each,https://downtownlumber.com/p/4x8x34-extira-mdf/34EMDF,https://ik.imagekit.io/toolbx/p_1657819461599_12afed3c-402d-4903-b9cf-41bbbea1a827.jpg,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"4x8x1/2"" Extira MDF",12EMDF,False,$119.99,/each,https://downtownlumber.com/p/4x8x12-extira-mdf/12EMDF,https://ik.imagekit.io/toolbx/p_1657819456884_96e4117f-c614-428b-92f9-ca903da42eb3.jpg,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"Yellow Zinc Plated All Purpose Screws #8x2-1/2""- 350 Pack",2182439,False,$26.99,/each,https://downtownlumber.com/p/yellow-zinc-plated-all-purpose-screws-8x2-12-350-pack/2182439,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/YZPAPS.png,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"Yellow Zinc Plated All Purpose Screws #8x2-1/2""- 2000bx",2183853,False,$89.99,/each,https://downtownlumber.com/p/yellow-zinc-plated-all-purpose-screws-8x2-12-2000bx/2183853,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/YZPAPS.png,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"4x8x3/16"" Masonite Fibrex Floor Protection",316HDF,False,$34.99,/each,https://downtownlumber.com/p/4x8x316-masonite-fibrex-floor-protection/316HDF,https://ik.imagekit.io/toolbx/src-img/192422519888,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"Wood Screws Zinc Plated #8x1-1/4""- 100 pc",2174346,False,$7.69,/each,https://downtownlumber.com/p/wood-screws-zinc-plated-8x1-14-100-pc/2174346,https://ik.imagekit.io/toolbx/p_1670130571772_2dea6f96-69bb-4944-9451-2d3f8d2b0e45_2174346.jpg,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"Particle Board Screws #8x3""- 100 pc",2129269,False,$19.99,/each,https://downtownlumber.com/p/particle-board-screws-8x3-100-pc/2129269,https://ik.imagekit.io/toolbx/p_1670130555030_9d4f532c-e385-4e8f-b436-4e8633c7f68b_2129269.jpg,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"Yellow Zinc All Purpose Screws #8x1-1/2""- 100 pc",2182432,False,$9.69,/each,https://downtownlumber.com/p/yellow-zinc-all-purpose-screws-8x1-12-100-pc/2182432,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/YZPAPS.png,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"4x8x1/4"" MDF",14MDF,False,$29.98,/each,https://downtownlumber.com/p/4x8x14-mdf/14MDF,https://ik.imagekit.io/toolbx/src-img/121333153678,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"Yellow Zinc Plated All Purpose Screws #8x2""- 100 pc",2182436,False,$11.99,/each,https://downtownlumber.com/p/yellow-zinc-plated-all-purpose-screws-8x2-100-pc/2182436,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/YZPAPS.png,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"Wood Screws Zinc Plated #8x2""- 100 pc",2174505,False,$10.49,/each,https://downtownlumber.com/p/wood-screws-zinc-plated-8x2-100-pc/2174505,https://ik.imagekit.io/toolbx/p_1657819400441_b84fc281-df0f-489c-a05a-510b3563ebcc.jpg,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"4x8x5/8"" MDF",58MDF,False,$62.98,/each,https://downtownlumber.com/p/4x8x58-mdf/58MDF,https://ik.imagekit.io/toolbx/1578426934551,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"Particle Board Screws #8x1-1/2"" - 100 pc",2129266,False,$14.99,/each,https://downtownlumber.com/p/particle-board-screws-8x1-12-100-pc/2129266,https://ik.imagekit.io/toolbx/p_1670130576031_02caa8d2-333d-4957-add1-a5220c0f44ef_2129266.jpg,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"Freud 10"" 60 Tooth Carbide Circular Saw Blade",1350196,False,$79.99,/each,https://downtownlumber.com/p/freud-10-60-tooth-carbide-circular-saw-blade/1350196,https://ik.imagekit.io/toolbx/p_1657819447923_7a101bd6-4de1-4b4f-b697-db4eb84ef931.jpg,,,,,,,,,,,,,,,
Downtown Lumber,mdf,"2'x16'x3/4"" Extira MDF",21634EMDF,False,$149.99,/each,https://downtownlumber.com/p/2x16x34-extira-mdf/21634EMDF,https://ik.imagekit.io/toolbx/p_1728627542763_47f29545-7e34-40fd-833e-9bdfc46ceb8a_21634EMDF.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 1"" x 2"" x 8 ft",128PT,False,$4.66,Each,https://www.coppsbuildall.com/shop/128PT/pressure-treated-brown-1-x-2-x-8-ft/,https://www.coppsbuildall.com/img/products/1553-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 1"" x 6"" x 4 ft",164PT,False,$3.26,Each,https://www.coppsbuildall.com/shop/164PT/pressure-treated-brown-1-x-6-x-4-ft/,https://www.coppsbuildall.com/img/products/2086-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 1"" x 6"" x 5 ft",165PT,False,$4.04,Each,https://www.coppsbuildall.com/shop/165PT/pressure-treated-brown-1-x-6-x-5-ft/,https://www.coppsbuildall.com/img/products/2094-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 1"" x 6"" x 6 ft",166PT,False,$4.86,Each,https://www.coppsbuildall.com/shop/166PT/pressure-treated-brown-1-x-6-x-6-ft/,https://www.coppsbuildall.com/img/products/2106-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 1"" x 6"" x 7 ft",167PT,False,$5.53,Each,https://www.coppsbuildall.com/shop/167PT/pressure-treated-brown-1-x-6-x-7-ft/,https://www.coppsbuildall.com/img/products/146982-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 1"" x 6"" x 8 ft",168PT,False,$6.17,Each,https://www.coppsbuildall.com/shop/168PT/pressure-treated-brown-1-x-6-x-8-ft/,https://www.coppsbuildall.com/img/products/2129-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 1"" x 6"" x 10 ft",1610PT,False,$9.10,Each,https://www.coppsbuildall.com/shop/1610PT/pressure-treated-brown-1-x-6-x-10-ft/,https://www.coppsbuildall.com/img/products/2036-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 1"" x 6"" x 12 ft",1612PT,False,$11.29,Each,https://www.coppsbuildall.com/shop/1612PT/pressure-treated-brown-1-x-6-x-12-ft/,https://www.coppsbuildall.com/img/products/2042-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 1"" x 6"" x 16 ft",1616PT,False,$14.95,Each,https://www.coppsbuildall.com/shop/1616PT/pressure-treated-brown-1-x-6-x-16-ft/,https://www.coppsbuildall.com/img/products/2051-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 5/4"" x 6"" x 8 ft, Decking",5468PT,False,$9.81,Each,https://www.coppsbuildall.com/shop/5468PT/pressure-treated-brown-5-4-x-6-x-8-ft-decking/,https://www.coppsbuildall.com/img/products/6437-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 5/4"" x 6"" x 10 ft, Decking",54610PT,False,$12.26,Each,https://www.coppsbuildall.com/shop/54610PT/pressure-treated-brown-5-4-x-6-x-10-ft-decking/,https://www.coppsbuildall.com/img/products/6424-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 5/4"" x 6"" x 12 ft, Decking",54612PT,False,$14.70,Each,https://www.coppsbuildall.com/shop/54612PT/pressure-treated-brown-5-4-x-6-x-12-ft-decking/,https://www.coppsbuildall.com/img/products/6428-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 5/4"" x 6"" x 14 ft, Decking",54614PT,False,$17.15,Each,https://www.coppsbuildall.com/shop/54614PT/pressure-treated-brown-5-4-x-6-x-14-ft-decking/,https://www.coppsbuildall.com/img/products/6431-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Pressure Treated, Brown, 5/4"" x 6"" x 16 ft, Decking",54616PT,False,$19.60,Each,https://www.coppsbuildall.com/shop/54616PT/pressure-treated-brown-5-4-x-6-x-16-ft-decking/,https://www.coppsbuildall.com/img/products/6434-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"End Cut Preservative, Cut-N-Seal, 946 ml, Brown",AA574200,False,$22.95,Each,https://www.coppsbuildall.com/shop/AA574200/end-cut-preservative-cut-n-seal-946-ml-brown/,https://www.coppsbuildall.com/img/products/9259-sm.jpg,,,,,,,,,,,,,,,
Copps BuildAll,Pressure Treated Lumber,"Circular Saw Blade, 7-1/4"" x 24T, Avanti (framing & general purpose cutting) bulk",A0724A,False,$9.99,Each,https://www.coppsbuildall.com/shop/A0724A/circular-saw-blade-7-1-4-x-24t-avanti-framing-general-purpose-cutting-bulk/,https://www.coppsbuildall.com/img/products/139797-sm.jpg,,,,,,,,,,,,,,,
